,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
1208,295,27,191,24,66,51,70,28,-28,0.13286147879671673,15,TAYAK
3966,285,20,92,68,194,4,328,72,168,0.1328852372470796,15,TAYAK
4802,276,29,9,4,107,60,354,16,-106,0.13293579309159723,15,TAYAK
1381,293,19,165,59,31,22,72,60,-2,0.13294090949591914,15,TAYAK
973,289,23,79,62,194,12,64,82,26,0.1329522817696529,15,TAYAK
4186,285,32,24,14,134,53,334,18,-142,0.13295266582258594,15,TAYAK
4675,280,27,16,10,125,60,346,20,-122,0.13299056593343794,15,TAYAK
2003,294,20,171,55,35,26,166,86,-146,0.13299532471188466,15,TAYAK
3374,271,26,13,20,135,54,322,26,-144,0.13300652971148216,15,TAYAK
3081,284,17,40,55,184,29,232,82,-34,0.13301756356732142,15,TAYAK
4221,292,25,110,64,201,0,334,72,162,0.13301785525045468,15,TAYAK
4313,292,26,127,62,25,6,336,76,156,0.1330303868279417,15,TAYAK
2214,281,33,180,15,69,52,178,80,-106,0.13303364327533185,15,TAYAK
1252,290,26,122,63,23,4,70,68,16,0.1330733542364802,15,TAYAK
1437,292,34,189,18,76,49,74,20,-24,0.1331075331399368,15,TAYAK
1967,294,30,164,47,41,25,80,48,4,0.13311212176876713,15,TAYAK
1783,289,35,179,25,62,43,78,26,-10,0.13312653322765017,15,TAYAK
3256,281,30,29,28,153,46,320,30,-162,0.1331363620726309,15,TAYAK
1904,298,22,159,61,35,16,78,62,4,0.13315061311944984,15,TAYAK
369,278,32,184,6,85,57,30,14,-64,0.13315513298273454,15,TAYAK
255,286,29,196,1,104,60,20,16,-86,0.13316097138543365,15,TAYAK
2774,272,21,19,36,158,45,210,76,-52,0.1331868073349336,15,TAYAK
2933,283,23,32,37,169,43,222,78,-52,0.13321259539708638,15,TAYAK
654,284,36,188,8,87,52,54,12,-44,0.13321419726164144,15,TAYAK
3746,278,22,22,31,159,50,326,36,-152,0.13323574789246878,15,TAYAK
1020,293,28,190,21,68,53,66,26,-32,0.13325410783173883,15,TAYAK
4795,288,30,23,7,125,58,354,16,-120,0.13328095021820635,15,TAYAK
4725,298,23,164,57,38,20,348,88,148,0.1332928677510944,15,TAYAK
1979,299,23,173,53,41,25,80,54,-2,0.13330899201612606,15,TAYAK
1074,289,35,188,13,81,51,68,16,-30,0.13332233076934324,15,TAYAK
1796,288,35,174,29,55,40,78,30,-6,0.13332328478218108,15,TAYAK
1995,294,17,167,61,32,20,164,88,-152,0.13333248917835064,15,TAYAK
1512,295,24,182,40,47,39,74,42,-14,0.13333296011078444,15,TAYAK
2293,298,27,188,33,58,44,182,80,-124,0.13333407272710462,15,TAYAK
2986,283,27,38,39,169,37,224,84,-50,0.13333847913363744,15,TAYAK
2319,286,29,187,15,73,56,184,76,-106,0.13334936919812568,15,TAYAK
1169,292,21,93,67,199,6,68,80,20,0.13336136931985035,15,TAYAK
2240,293,26,186,29,57,48,180,78,-120,0.13338170480042857,15,TAYAK
4393,294,22,121,67,25,2,338,76,162,0.13339369891827793,15,TAYAK
3518,272,29,11,16,127,55,324,22,-140,0.13342298404397812,15,TAYAK
3155,275,27,24,32,153,45,316,34,-162,0.1334441426945441,15,TAYAK
2469,278,28,10,3,107,60,192,74,-86,0.13347538360259817,15,TAYAK
861,281,33,179,17,66,50,62,20,-26,0.13349478934979583,15,TAYAK
2002,290,26,166,47,36,29,164,88,-138,0.13351500049405768,15,TAYAK
3533,272,26,13,20,135,55,324,26,-142,0.13351529656547975,15,TAYAK
1033,288,23,113,66,18,1,66,72,16,0.13352311498726532,15,TAYAK
1491,287,33,171,33,48,38,74,34,-6,0.1335236339520308,15,TAYAK
1441,294,32,191,19,76,50,74,22,-26,0.13356844469073395,15,TAYAK
1621,287,35,179,23,63,44,76,24,-12,0.13357176940102036,15,TAYAK
4512,294,14,146,73,26,8,340,86,164,0.1335909716830663,15,TAYAK
370,288,29,196,3,99,60,30,16,-76,0.13360746975586105,15,TAYAK
3783,287,24,55,53,184,24,326,54,-180,0.13361617395425532,15,TAYAK
2494,292,33,194,11,87,53,192,80,-102,0.13362922636077726,15,TAYAK
952,287,23,97,65,195,3,64,76,20,0.1336629281036865,15,TAYAK
713,287,29,188,16,72,55,56,22,-40,0.13366732812329754,15,TAYAK
1983,297,30,181,35,56,39,82,36,-8,0.13369691122841992,15,TAYAK
4008,285,29,29,22,151,51,330,26,-152,0.13370958457210091,15,TAYAK
513,285,29,189,9,82,58,42,18,-56,0.13371498560807155,15,TAYAK
1992,296,30,174,41,49,32,82,42,-2,0.1337387626510588,15,TAYAK
239,290,33,199,0,109,57,20,12,-90,0.13375653873988003,15,TAYAK
2626,290,32,19,0,109,57,200,78,-90,0.13375653873988003,15,TAYAK
269,290,31,200,0,109,58,22,14,-88,0.1337793150857764,15,TAYAK
4738,274,31,7,4,104,58,350,14,-108,0.13383346791932574,15,TAYAK
4236,290,14,78,73,198,8,334,74,176,0.1338435227859793,15,TAYAK
4307,279,26,17,16,136,58,336,24,-134,0.1338460257207526,15,TAYAK
3630,279,16,29,49,176,36,324,52,-164,0.13384806689438825,15,TAYAK
3684,274,31,12,13,122,54,326,18,-138,0.13386639173749648,15,TAYAK
92,284,35,15,1,107,54,8,10,-98,0.13388457096076836,15,TAYAK
3747,285,25,36,36,168,42,326,38,-164,0.13390034616573804,15,TAYAK
2321,283,30,186,11,78,57,184,76,-102,0.13390041980522635,15,TAYAK
0,280,35,11,2,104,54,0,10,-102,0.1339096084843034,15,TAYAK
4470,276,27,12,11,121,59,340,20,-124,0.13392509050131887,15,TAYAK
1123,289,19,142,67,23,11,68,68,6,0.1339280233411063,15,TAYAK
1968,299,23,179,49,44,30,80,50,-6,0.13393086680040223,15,TAYAK
4618,294,29,155,53,36,19,344,84,144,0.13394027149445908,15,TAYAK
3115,286,22,48,51,183,28,234,86,-38,0.1339421883182946,15,TAYAK
1245,292,16,154,67,26,14,70,68,2,0.13395159042412982,15,TAYAK
1880,299,20,178,53,41,28,78,54,-6,0.13396526820933788,15,TAYAK
1089,283,35,179,18,66,48,68,20,-20,0.13399514119068953,15,TAYAK
4481,292,29,148,55,32,17,340,82,146,0.13402394126199207,15,TAYAK
3916,285,16,43,57,186,27,328,58,-172,0.13405300663155983,15,TAYAK
1364,290,25,165,49,35,28,72,50,-2,0.13410933289794266,15,TAYAK
653,286,35,190,8,89,52,54,12,-46,0.13416973624960102,15,TAYAK
4617,278,27,14,10,123,60,344,20,-122,0.13417757735705285,15,TAYAK
1720,291,30,156,49,36,23,76,50,6,0.1341956781089523,15,TAYAK
3168,274,24,27,40,162,39,316,42,-166,0.13420312230656917,15,TAYAK
2396,284,36,187,9,84,51,186,82,-100,0.13420995374727585,15,TAYAK
1923,298,28,187,34,57,42,80,36,-14,0.13421825617072494,15,TAYAK
1288,289,35,187,16,76,49,72,18,-24,0.1342185680776159,15,TAYAK
3654,284,24,61,57,185,19,324,58,176,0.13422091204911304,15,TAYAK
1841,290,32,165,41,43,30,78,42,2,0.134234046968604,15,TAYAK
504,278,33,182,8,79,54,42,14,-50,0.1342364540702732,15,TAYAK
1163,292,12,119,77,22,1,68,80,8,0.13426052492061602,15,TAYAK
3239,275,19,32,50,172,32,318,52,-170,0.13426934944971727,15,TAYAK
3935,288,24,79,62,192,11,328,64,170,0.13427337919441373,15,TAYAK
277,287,29,196,1,103,60,22,16,-84,0.13427641857930855,15,TAYAK
2706,287,30,23,9,129,57,206,76,-80,0.13428106756132874,15,TAYAK
2085,287,29,176,31,50,43,172,82,-122,0.13429220021067265,15,TAYAK
662,293,31,197,9,92,56,54,16,-52,0.13429251749881252,15,TAYAK
4624,292,31,159,47,38,25,344,86,138,0.13431291156106545,15,TAYAK
2086,298,21,179,51,41,30,172,84,-142,0.13431782630523414,15,TAYAK
1374,289,27,151,55,30,19,72,56,6,0.1343314610076161,15,TAYAK
3706,284,30,29,23,150,49,326,26,-156,0.1343326000417755,15,TAYAK
2378,276,33,5,0,96,57,186,78,-90,0.13434540924171268,15,TAYAK
78,276,32,185,0,96,57,6,12,-90,0.13434540924171268,15,TAYAK
1362,290,26,173,43,41,35,72,44,-8,0.13435579945422865,15,TAYAK
3249,280,30,27,26,150,47,320,28,-160,0.13438561329191115,15,TAYAK
4214,277,26,15,16,134,58,334,24,-134,0.13440439206423338,15,TAYAK
4122,277,25,16,19,139,57,332,26,-138,0.1344157117337495,15,TAYAK
2864,273,19,23,44,166,38,216,78,-44,0.13442308818648252,15,TAYAK
2318,292,34,184,23,67,45,182,84,-114,0.134424832685557,15,TAYAK
345,288,29,196,3,100,60,28,16,-78,0.13443958080989157,15,TAYAK
944,291,28,188,21,66,53,64,26,-32,0.13445798822342955,15,TAYAK
4178,278,33,15,9,118,54,334,14,-132,0.13446554573228123,15,TAYAK
2932,275,21,31,47,169,34,220,82,-42,0.13446824484257655,15,TAYAK
3123,281,12,44,67,187,18,234,86,-22,0.1344698057006801,15,TAYAK
2421,296,31,192,21,73,50,188,80,-112,0.13448043132434406,15,TAYAK
715,282,19,64,65,187,13,56,86,24,0.13448770359446796,15,TAYAK
718,284,23,62,59,185,17,56,86,30,0.13456384389763018,15,TAYAK
3974,284,14,72,73,192,8,328,74,176,0.1345784692306295,15,TAYAK
3467,276,16,25,46,172,38,322,50,-162,0.13458905931866358,15,TAYAK
1949,299,25,183,43,49,36,80,44,-10,0.1346196182309146,15,TAYAK
1185,295,31,193,18,77,52,70,22,-32,0.13462261832297368,15,TAYAK
3459,283,25,48,49,178,28,322,50,-178,0.13464627552269404,15,TAYAK
1178,294,32,193,16,80,52,70,20,-32,0.13469930590247808,15,TAYAK
3263,281,29,31,30,157,44,320,32,-164,0.13471319246439087,15,TAYAK
3085,286,22,44,49,181,31,232,84,-40,0.13471577172248944,15,TAYAK
948,287,18,112,71,17,1,64,76,12,0.13474098817592628,15,TAYAK
1658,287,33,170,33,49,37,76,34,-4,0.13477594169850535,15,TAYAK
4352,289,22,143,63,25,13,336,84,154,0.13482706213285992,15,TAYAK
299,287,29,196,2,102,60,24,16,-82,0.1348311367793231,15,TAYAK
2357,282,36,185,9,82,51,184,82,-100,0.1348428640599929,15,TAYAK
1363,291,24,168,49,36,29,72,50,-4,0.1348494586563484,15,TAYAK
1985,298,29,182,37,54,38,82,38,-8,0.13485003492866843,15,TAYAK
322,287,29,196,2,101,60,26,16,-80,0.13486821973422602,15,TAYAK
3558,284,28,34,32,162,44,324,34,-164,0.13487307320829034,15,TAYAK
349,281,29,188,5,89,59,28,16,-70,0.1348929684958604,15,TAYAK
589,291,29,195,9,88,58,48,18,-56,0.13489383435768812,15,TAYAK
677,281,32,181,14,71,53,54,18,-36,0.13489426056988338,15,TAYAK
4634,297,18,154,67,31,12,344,86,158,0.13489643325701803,15,TAYAK
2967,277,15,28,52,177,33,224,78,-36,0.1348989317197094,15,TAYAK
4179,277,33,13,8,116,54,334,14,-130,0.13490928357425183,15,TAYAK
3114,282,12,40,65,187,21,234,84,-24,0.13492663886647221,15,TAYAK
3301,282,27,39,41,169,36,320,42,-172,0.13492855075935878,15,TAYAK
3153,274,28,22,29,150,46,316,32,-160,0.13494113876734806,15,TAYAK
3084,282,13,37,60,185,25,232,82,-28,0.13498804055243283,15,TAYAK
4177,287,15,112,74,18,1,332,80,168,0.13500414567384034,15,TAYAK
3772,282,19,32,45,176,38,326,48,-164,0.13501339998319087,15,TAYAK
3165,275,25,27,38,161,40,316,40,-166,0.1350163911071736,15,TAYAK
1994,297,29,174,43,48,31,82,44,-2,0.1350338224248726,15,TAYAK
4387,286,29,25,16,141,55,338,22,-140,0.13503916819472944,15,TAYAK
2043,287,33,169,35,46,36,168,88,-126,0.13506577699736608,15,TAYAK
1982,297,27,163,53,39,22,80,54,4,0.13510887430507687,15,TAYAK
1034,288,16,128,72,20,5,66,74,8,0.13512822031312452,15,TAYAK
1776,293,33,187,22,70,47,78,24,-18,0.1351353572170857,15,TAYAK
2132,284,32,177,23,58,47,174,82,-114,0.1351406527911909,15,TAYAK
626,292,33,196,8,94,55,52,14,-54,0.13514897891474292,15,TAYAK
572,280,35,184,8,83,52,48,12,-46,0.13515421455452473,15,TAYAK
3356,277,18,38,57,178,25,320,58,-174,0.13515885846070322,15,TAYAK
2215,299,24,185,41,50,38,178,82,-132,0.13516737221558642,15,TAYAK
24,278,35,9,1,101,54,2,10,-98,0.13524711235390824,15,TAYAK
1356,292,25,180,38,46,40,72,40,-14,0.13524950686069998,15,TAYAK
424,285,35,192,4,96,53,36,10,-66,0.1352503798179419,15,TAYAK
3511,272,30,12,15,125,55,324,20,-140,0.13527200849190585,15,TAYAK
3601,285,25,45,45,177,32,324,46,-174,0.13530002014083867,15,TAYAK
2521,272,29,10,13,122,56,194,76,-76,0.13530014231126225,15,TAYAK
3972,285,16,85,72,193,5,328,74,172,0.13530251893476708,15,TAYAK
4759,275,33,7,3,102,56,352,12,-106,0.13531681438480223,15,TAYAK
3355,275,15,29,54,176,31,320,56,-168,0.13531697248613353,15,TAYAK
3027,285,23,40,43,175,37,228,82,-46,0.13532533487358017,15,TAYAK
4394,294,21,117,68,25,1,338,76,164,0.1353409331837934,15,TAYAK
1993,298,28,177,43,49,32,82,44,-4,0.1353851045562753,15,TAYAK
1990,298,28,180,41,51,35,82,42,-6,0.13539759677505753,15,TAYAK
4441,292,14,144,73,24,8,338,86,164,0.1354049609930958,15,TAYAK
2573,280,34,14,5,113,54,196,80,-84,0.13544367353723225,15,TAYAK
760,284,23,69,61,188,14,58,84,28,0.13545270674475013,15,TAYAK
1440,287,36,183,18,70,47,74,20,-18,0.13548006510538513,15,TAYAK
1612,296,18,139,70,28,7,74,72,8,0.13549717238238274,15,TAYAK
3158,275,27,26,34,156,43,316,36,-164,0.13551471402406148,15,TAYAK
3344,275,16,25,49,172,36,320,52,-164,0.1355189582030573,15,TAYAK
4053,288,25,99,64,197,3,330,70,164,0.13552316186715146,15,TAYAK
3911,285,18,43,55,185,28,328,56,-172,0.13554968156760286,15,TAYAK
280,282,29,190,3,94,60,22,16,-78,0.1355500372568264,15,TAYAK
4827,277,29,9,3,106,60,356,16,-104,0.13556936098657216,15,TAYAK
2945,280,20,36,49,176,33,226,82,-40,0.0010905533398031133,35,TAYAK
3863,286,18,62,65,190,15,328,66,178,0.0014149390882737234,35,TAYAK
3970,287,18,77,69,194,9,330,70,174,0.002480708600219625,35,TAYAK
2361,286,32,190,9,85,55,188,78,-100,0.0032210534534111595,35,TAYAK
2806,278,24,27,35,161,44,216,78,-54,0.003907174261876624,35,TAYAK
3547,282,19,43,55,181,27,324,56,-174,0.005284050961858168,35,TAYAK
3366,279,21,34,46,173,35,322,48,-168,0.00574863992742549,35,TAYAK
3327,278,24,27,35,162,44,322,38,-160,0.005786879170640545,35,TAYAK
945,288,18,87,70,196,6,64,82,18,0.005803899622726269,35,TAYAK
2625,279,28,19,17,136,55,204,76,-72,0.006005065057416633,35,TAYAK
1710,294,24,166,54,37,24,76,54,0,0.006374293353694097,35,TAYAK
1238,292,19,130,69,24,5,70,72,10,0.006420599024031738,35,TAYAK
1449,291,30,182,28,58,45,74,30,-16,0.006646855592953095,35,TAYAK
4112,279,29,18,14,130,56,334,20,-136,0.006698979974832824,35,TAYAK
2564,280,30,17,11,125,57,200,76,-78,0.007214432947703531,35,TAYAK
436,284,32,190,6,90,56,38,14,-62,0.00733584051249419,35,TAYAK
3036,282,18,45,57,183,25,232,86,-32,0.0073782592035484835,35,TAYAK
3358,279,21,32,44,171,37,322,46,-166,0.007625608679061902,35,TAYAK
2171,292,30,182,29,58,44,178,82,-120,0.00793637686267616,35,TAYAK
3724,284,18,51,61,186,20,326,62,-178,0.008123634041234692,35,TAYAK
2247,290,31,186,21,67,50,182,80,-112,0.008492146189547509,35,TAYAK
829,288,31,187,16,74,53,62,20,-34,0.008606170815346833,35,TAYAK
3334,279,23,29,37,165,43,322,40,-162,0.008606272524653909,35,TAYAK
458,285,32,190,6,90,56,40,14,-60,0.008939610926436409,35,TAYAK
4555,294,23,160,57,34,20,344,88,148,0.009257115536126225,35,TAYAK
2088,293,28,178,37,49,38,174,84,-128,0.009263621203200352,35,TAYAK
4413,293,21,146,65,28,12,340,84,156,0.009316013687629271,35,TAYAK
3452,278,26,22,26,150,51,324,30,-152,0.009356963451784253,35,TAYAK
1562,294,22,155,61,31,16,74,62,4,0.009915110187762612,35,TAYAK
3319,278,24,25,33,159,46,322,36,-158,0.010285096733695822,35,TAYAK
4488,294,22,154,61,31,16,342,86,152,0.01033893337778048,35,TAYAK
4073,289,18,94,71,197,4,332,74,170,0.010496516663003221,35,TAYAK
2890,279,22,32,43,170,38,222,80,-46,0.010519083120904424,35,TAYAK
1648,293,28,178,37,50,39,76,38,-10,0.010975705619851507,35,TAYAK
617,286,32,189,11,82,55,52,16,-46,0.011003223408119283,35,TAYAK
3613,278,28,21,21,143,53,326,26,-148,0.011007613617457503,35,TAYAK
2593,280,29,18,13,130,56,202,76,-76,0.011529201779897618,35,TAYAK
2655,278,27,20,21,142,53,206,76,-68,0.011634960456240928,35,TAYAK
2531,281,30,16,7,118,58,198,76,-82,0.011674709778916168,35,TAYAK
591,285,32,189,10,83,55,50,16,-48,0.0117005052912636,35,TAYAK
863,287,18,78,69,194,9,62,84,20,0.011984615376070111,35,TAYAK
985,288,32,185,19,69,51,66,22,-28,0.011995797165475424,35,TAYAK
1987,294,25,170,49,39,28,168,88,-140,0.01213426670653306,35,TAYAK
1393,293,20,141,66,27,9,72,68,8,0.012219929021420824,35,TAYAK
3782,278,28,19,19,138,54,328,24,-144,0.012244778227862031,35,TAYAK
4335,292,19,137,68,25,8,338,82,160,0.012416099723266835,35,TAYAK
1633,292,30,180,33,54,41,76,34,-12,0.012489464742677172,35,TAYAK
4375,280,30,16,10,124,57,340,18,-128,0.012573213391961787,35,TAYAK
2089,292,29,178,35,51,40,174,84,-126,0.012911980993401798,35,TAYAK
2594,279,29,18,15,132,56,202,76,-74,0.013005338723074881,35,TAYAK
4334,292,21,138,66,26,9,338,82,158,0.013544623291693316,35,TAYAK
415,284,32,190,6,91,57,36,14,-64,0.013550149194485439,35,TAYAK
3341,279,23,30,40,167,40,322,42,-164,0.013590085055064356,35,TAYAK
2172,290,31,182,27,59,45,178,82,-118,0.013640702853313062,35,TAYAK
1695,294,25,169,49,39,28,76,50,-2,0.013661450700850283,35,TAYAK
4019,280,29,19,16,135,55,332,22,-140,0.013755965223068475,35,TAYAK
898,288,32,187,16,74,52,64,20,-32,0.014615280413162502,35,TAYAK
1294,291,30,184,26,61,47,72,28,-20,0.015237984028473456,35,TAYAK
4754,282,31,15,4,112,58,358,14,-108,0.015320972112948136,35,TAYAK
717,288,32,189,13,79,54,58,18,-40,0.01539324108998209,35,TAYAK
1074,289,31,186,21,67,50,68,24,-26,0.015452108087806291,35,TAYAK
4290,279,30,16,11,124,57,338,18,-130,0.015854731750408503,35,TAYAK
1988,294,26,170,47,40,29,168,88,-138,0.015926726161780914,35,TAYAK
4574,281,30,16,8,120,57,346,16,-122,0.015988865634378686,35,TAYAK
3540,282,19,40,53,180,29,324,54,-172,0.016285311738067063,35,TAYAK
1555,293,23,156,59,31,18,74,60,4,0.01636996581988431,35,TAYAK
1703,294,25,166,52,37,25,76,52,0,0.01637383100990292,35,TAYAK
3620,279,27,22,23,147,52,326,28,-150,0.01662227402994178,35,TAYAK
1177,289,31,184,23,63,48,70,26,-22,0.01663511345343566,35,TAYAK
4251,291,19,127,69,23,5,336,80,162,0.01682765671108097,35,TAYAK
1126,291,18,116,71,21,1,68,76,12,0.01684681534932258,35,TAYAK
10,283,31,15,3,111,58,0,14,-106,0.016855457997196788,35,TAYAK
480,285,32,190,7,89,56,42,14,-58,0.01713128387900223,35,TAYAK
3460,278,25,24,28,153,49,324,32,-154,0.01736322307690399,35,TAYAK
4412,293,22,147,63,29,13,340,84,154,0.017404162081050285,35,TAYAK
33,281,31,13,2,108,58,2,14,-102,0.017472157813752227,35,TAYAK
1657,293,28,176,39,47,37,76,40,-8,0.017486464976030625,35,TAYAK
3350,279,21,30,41,169,40,322,44,-164,0.01752725180786623,35,TAYAK
11,281,31,13,3,109,58,0,14,-104,0.01754625439098398,35,TAYAK
4157,290,19,109,70,200,0,334,76,166,0.017550146015155345,35,TAYAK
3067,283,19,50,59,185,22,234,88,-30,0.01787622876977042,35,TAYAK
1168,290,31,185,21,67,49,70,24,-24,0.01790333145470079,35,TAYAK
3003,281,18,41,55,181,27,230,84,-34,0.017915855554644027,35,TAYAK
2362,284,32,189,7,87,56,188,78,-98,0.01812976470708084,35,TAYAK
4158,290,18,105,71,200,1,334,76,168,0.01824795021729036,35,TAYAK
4729,282,31,15,4,113,57,356,14,-110,0.01836108716033376,35,TAYAK
1640,293,29,180,35,52,41,76,36,-12,0.01843252949525784,35,TAYAK
2397,285,32,191,5,92,56,190,78,-96,0.018566028538462,35,TAYAK
718,286,32,187,14,77,53,58,18,-38,0.018575538496201922,35,TAYAK
4621,282,30,17,7,119,58,348,16,-120,0.01878816589065877,35,TAYAK
4575,280,30,15,7,117,58,346,16,-120,0.01889280037980185,35,TAYAK
1287,290,31,184,24,64,47,72,26,-20,0.01892613919486795,35,TAYAK
2684,279,27,21,23,146,52,208,76,-66,0.01897744420070551,35,TAYAK
2891,278,21,31,45,171,37,222,80,-44,0.019059121553794706,35,TAYAK
3349,280,22,32,42,170,38,322,44,-166,0.019397769718671045,35,TAYAK
55,282,31,13,2,107,58,4,14,-100,0.01946379955523859,35,TAYAK
2563,281,30,17,9,123,57,200,76,-80,0.019522911215804083,35,TAYAK
4554,294,24,161,55,34,21,344,88,146,0.0195539460433785,35,TAYAK
3311,277,25,23,30,155,48,322,34,-156,0.019647251974606678,35,TAYAK
2654,280,28,20,19,140,54,206,76,-70,0.019892713383333066,35,TAYAK
3373,280,21,36,48,175,33,322,50,-170,0.019996482864768007,35,TAYAK
4487,293,23,155,59,32,17,342,86,150,0.020139113413718098,35,TAYAK
2054,294,28,175,41,46,34,172,86,-132,0.020260427660229136,35,TAYAK
1702,295,24,169,51,38,27,76,52,-2,0.020422787186166885,35,TAYAK
3906,279,29,19,17,136,54,330,22,-142,0.020745386545557413,35,TAYAK
1127,291,19,112,70,21,0,68,76,14,0.020854519728736812,35,TAYAK
678,287,31,189,13,79,54,56,18,-42,0.020897739206488915,35,TAYAK
394,284,31,190,5,91,57,34,14,-66,0.020965830375368234,35,TAYAK
2532,279,30,15,9,121,57,198,76,-80,0.021013579901597388,35,TAYAK
2500,281,30,14,5,114,58,196,76,-84,0.021070565209896464,35,TAYAK
1385,293,20,147,65,28,12,72,66,6,0.02110364863939138,35,TAYAK
3310,278,25,26,31,157,47,322,34,-158,0.021247930473232444,35,TAYAK
1719,295,24,162,55,35,22,76,56,2,0.021347638865699358,35,TAYAK
2626,278,28,18,19,138,54,204,76,-70,0.02188031349248023,35,TAYAK
393,285,31,192,5,94,57,34,14,-68,0.021948368332437313,35,TAYAK
3790,279,27,21,21,143,53,328,26,-146,0.02201664527036144,35,TAYAK
2499,282,30,15,3,111,58,196,76,-86,0.022079870051793685,35,TAYAK
1456,292,29,182,30,56,44,74,32,-16,0.022141400307781788,35,TAYAK
76,282,31,13,1,106,58,6,14,-98,0.02251039059146872,35,TAYAK
3716,284,19,52,59,186,22,326,60,-178,0.022572126758149666,35,TAYAK
799,286,18,69,67,192,12,60,86,22,0.022585276180199735,35,TAYAK
1457,291,30,180,30,55,43,74,32,-14,0.022687291220624017,35,TAYAK
372,285,31,192,4,94,57,32,14,-70,0.02283551304693647,35,TAYAK
984,290,31,187,18,71,52,66,22,-30,0.022844446604830544,35,TAYAK
2781,278,25,26,33,158,46,214,78,-56,0.02289397472431167,35,TAYAK
2807,277,23,26,37,163,43,216,78,-52,0.022966731565056596,35,TAYAK
1672,293,27,174,43,44,34,76,44,-6,0.0229778872231596,35,TAYAK
1687,294,25,171,47,41,30,76,48,-4,0.022994458070109487,35,TAYAK
2685,277,26,21,25,148,51,208,76,-64,0.02310544844478523,35,TAYAK
414,286,31,192,5,93,57,36,14,-66,0.023128178372084748,35,TAYAK
1035,290,18,97,71,198,3,66,80,16,0.023226549019988475,35,TAYAK
3002,282,19,41,53,180,29,230,84,-36,0.02326315431599732,35,TAYAK
2360,287,31,190,11,82,55,188,78,-102,0.023275925247958674,35,TAYAK
2831,278,22,28,38,166,42,218,78,-50,0.023449079144588825,35,TAYAK
4374,281,30,18,11,126,57,340,18,-130,0.023546093477527903,35,TAYAK
642,286,32,189,11,82,54,54,16,-44,0.02361238576464417,35,TAYAK
4515,281,31,16,8,121,57,344,16,-124,0.023658375625225433,35,TAYAK
4252,291,18,124,71,23,3,336,80,164,0.023814689380482895,35,TAYAK
590,287,32,191,10,85,55,50,16,-50,0.02387506344371794,35,TAYAK
1295,289,31,182,26,60,46,72,28,-18,0.02387828723238493,35,TAYAK
1680,293,27,171,45,42,31,76,46,-4,0.02395470089346328,35,TAYAK
3444,277,27,20,23,145,52,324,28,-150,0.024215232695049924,35,TAYAK
1386,292,22,142,64,27,11,72,66,8,0.024221098476675522,35,TAYAK
2396,286,32,191,7,89,56,190,78,-98,0.024328549914384396,35,TAYAK
3318,279,25,27,33,160,45,322,36,-160,0.024410023322514404,35,TAYAK
2780,279,26,26,31,157,47,214,78,-58,0.024523944470388127,35,TAYAK
3907,278,29,17,16,133,55,330,22,-140,0.024692773261005718,35,TAYAK
765,287,32,187,14,77,53,60,18,-36,0.024775960354331203,35,TAYAK
1067,288,32,185,19,70,50,68,22,-26,0.024804522953950667,35,TAYAK
1026,289,18,105,71,199,1,66,78,14,0.02486981343656147,35,TAYAK
4702,282,31,15,5,113,57,354,14,-112,0.024936687260152003,35,TAYAK
350,285,31,192,4,95,58,30,14,-72,0.025100996775742842,35,TAYAK
3451,279,27,24,26,151,50,324,30,-154,0.025118201909511428,35,TAYAK
1027,289,19,101,70,198,2,66,78,16,0.025230607421859588,35,TAYAK
2290,289,32,187,17,73,51,184,80,-108,0.025247242502913096,35,TAYAK
4730,280,31,13,4,110,58,356,14,-108,0.0253368640085819,35,TAYAK
3717,283,18,48,59,185,23,326,60,-176,0.025442876405595043,35,TAYAK
4516,279,30,14,8,118,57,344,16,-122,0.025467573893429952,35,TAYAK
