,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
42,96,75,248,12,339,6,84,40,110,0.024425656466842555,15,TAYAK
182,75,80,240,8,330,2,232,48,78,0.024464785161501867,15,TAYAK
235,207,61,344,21,81,17,334,66,66,0.02447789623284322,15,TAYAK
38,98,79,245,8,336,5,76,40,104,0.02457822520486201,15,TAYAK
146,221,70,9,16,102,9,212,38,118,0.024618432022921327,15,TAYAK
109,197,57,330,23,70,21,196,32,140,0.02466901137737684,15,TAYAK
4,229,74,17,12,109,7,8,54,74,0.02468235778754636,15,TAYAK
22,311,87,41,0,131,3,42,48,90,0.0247974816768631,15,TAYAK
165,312,87,222,0,131,3,222,42,90,0.0247974816768631,15,TAYAK
176,13,88,229,1,139,1,228,44,88,0.02480798787322078,15,TAYAK
101,181,51,309,26,53,26,188,30,152,0.02489094552382417,15,TAYAK
87,174,52,299,23,42,27,176,28,150,0.024927029491803924,15,TAYAK
154,239,76,21,10,113,8,216,38,108,0.02505919388637464,15,TAYAK
227,194,55,326,24,67,22,318,72,64,0.025105566695419683,15,TAYAK
131,210,64,353,21,89,14,206,36,128,0.02518162576485645,15,TAYAK
102,188,54,320,26,62,22,192,32,146,0.025258640580225252,15,TAYAK
228,195,55,332,26,72,20,322,70,62,0.02526638715378038,15,TAYAK
147,241,77,21,9,112,7,214,38,106,0.025317845722997254,15,TAYAK
243,218,65,358,19,93,14,348,62,68,0.025334361245673728,15,TAYAK
189,98,77,248,10,339,6,240,52,76,0.025349619548638982,15,TAYAK
65,151,56,277,21,17,24,144,28,140,0.001585139832591805,35,TAYAK
180,65,85,234,4,324,0,230,46,84,0.0019810129277921204,35,TAYAK
236,203,58,340,23,79,18,330,68,64,0.003140164075508459,35,TAYAK
13,250,82,33,6,123,4,28,50,82,0.003404698393293683,35,TAYAK
112,192,54,324,26,66,22,196,32,146,0.0039048277599353803,35,TAYAK
125,207,60,345,22,82,17,204,34,134,0.004116326142046979,35,TAYAK
42,108,75,251,12,343,8,88,38,110,0.004129398228483205,35,TAYAK
80,164,52,289,23,32,27,166,28,150,0.004481119861587187,35,TAYAK
211,163,52,288,23,30,27,282,76,66,0.004888281828810188,35,TAYAK
45,116,72,256,13,348,11,96,36,114,0.004930742639027289,35,TAYAK
185,89,79,243,9,334,4,236,50,78,0.005069443158033906,35,TAYAK
140,220,67,3,18,97,12,210,36,122,0.005127390982794758,35,TAYAK
81,166,52,291,23,34,27,168,28,150,0.005208137570290789,35,TAYAK
25,14,88,228,1,138,0,50,46,92,0.005295151365071675,35,TAYAK
99,179,51,307,26,51,26,186,30,152,0.005396585974002637,35,TAYAK
30,69,84,236,5,326,1,62,44,98,0.005930758274848642,35,TAYAK
206,150,57,277,20,16,23,270,72,68,0.005964739318248392,35,TAYAK
148,231,73,16,13,108,8,214,38,112,0.006227790611986195,35,TAYAK
196,121,69,259,15,352,13,250,60,72,0.006878247448916405,35,TAYAK
48,124,69,260,15,354,13,104,34,118,0.006965861136901873,35,TAYAK
126,205,59,343,23,81,18,204,34,136,0.00716841216923199,35,TAYAK
39,98,78,247,10,338,6,80,40,106,0.0072157656423806945,35,TAYAK
59,140,61,270,19,7,20,128,30,132,0.007332316879588227,35,TAYAK
141,218,66,1,19,96,13,210,36,124,0.007383948907056095,35,TAYAK
102,183,52,311,25,55,25,188,30,150,0.007433875434541106,35,TAYAK
5,236,76,20,11,111,8,12,54,76,0.007626921596298416,35,TAYAK
111,193,55,326,25,67,22,196,32,144,0.007726409567575179,35,TAYAK
68,153,55,279,21,20,24,148,28,142,0.008553688489681667,35,TAYAK
241,210,62,351,21,87,15,340,64,66,0.008625356393796068,35,TAYAK
83,168,52,293,23,36,27,170,28,150,0.008793331427921113,35,TAYAK
20,284,86,41,1,131,2,40,48,88,0.008971179175115439,35,TAYAK
175,11,88,227,1,137,1,226,44,88,0.009496129238824872,35,TAYAK
251,223,69,8,16,102,10,358,58,70,0.009499237089134095,35,TAYAK
75,159,53,285,23,27,26,160,28,148,0.009738384961539816,35,TAYAK
19,265,85,40,2,130,2,38,48,86,0.009754171749346327,35,TAYAK
210,161,52,286,23,28,27,280,76,66,0.0100963205350882,35,TAYAK
147,234,75,17,12,109,8,214,38,110,0.01012332635529518,35,TAYAK
149,228,72,14,14,107,9,214,38,114,0.010149566824004844,35,TAYAK
49,123,68,260,16,354,14,106,34,120,0.010193518180839115,35,TAYAK
53,131,65,264,17,359,16,114,32,124,0.010343868273449615,35,TAYAK
40,97,76,248,11,339,6,82,40,108,0.010587218258890696,35,TAYAK
212,165,52,290,23,32,27,284,76,66,0.01062742679047426,35,TAYAK
79,162,52,287,23,30,27,164,28,150,0.010798162480511632,35,TAYAK
139,222,68,4,17,98,12,210,36,120,0.011004928692968038,35,TAYAK
58,140,62,269,18,7,19,126,30,130,0.01103129521173531,35,TAYAK
217,179,51,306,25,50,26,300,76,64,0.011055304089883814,35,TAYAK
98,181,52,309,25,53,25,186,30,150,0.01108903846003484,35,TAYAK
2,227,72,14,14,106,9,4,56,72,0.011096223320810325,35,TAYAK
124,208,61,347,21,84,17,204,34,132,0.01114878658886921,35,TAYAK
52,131,66,264,16,359,16,112,32,122,0.011781335280504335,35,TAYAK
233,199,57,333,24,73,20,324,70,64,0.011920715028964772,35,TAYAK
184,84,83,239,5,329,2,234,48,82,0.011938738930567145,35,TAYAK
164,247,80,30,7,121,5,220,40,102,0.011941963484608105,35,TAYAK
159,245,80,28,7,119,5,218,40,102,0.012095183492716186,35,TAYAK
85,170,52,295,23,38,27,172,28,150,0.012109070580822816,35,TAYAK
172,269,85,41,2,131,3,224,42,94,0.0121510253183467,35,TAYAK
69,153,55,279,22,20,25,150,28,144,0.012173348213247472,35,TAYAK
95,177,51,305,26,49,26,184,30,152,0.01219084517480611,35,TAYAK
247,219,67,3,18,97,12,352,60,68,0.012337319687385072,35,TAYAK
198,128,67,262,15,357,15,254,62,72,0.012537963920606967,35,TAYAK
116,195,55,328,25,69,22,198,32,144,0.012590680487681175,35,TAYAK
71,155,54,281,22,23,26,154,28,146,0.012644585513650485,35,TAYAK
72,157,54,283,22,25,26,156,28,146,0.012977243462060003,35,TAYAK
115,197,56,330,24,71,21,198,32,142,0.013035772096807724,35,TAYAK
70,155,55,281,22,22,25,152,28,144,0.013060843006968428,35,TAYAK
7,239,78,25,9,116,6,18,52,78,0.013090200448288949,35,TAYAK
163,252,81,32,6,122,5,220,40,100,0.013118454789877984,35,TAYAK
120,201,58,339,24,78,18,202,34,138,0.013150033278317213,35,TAYAK
169,267,85,39,2,129,3,222,42,94,0.013157329819473176,35,TAYAK
242,212,62,353,21,89,15,342,64,66,0.013177887091262535,35,TAYAK
46,115,71,256,14,349,11,98,36,116,0.013241478894502029,35,TAYAK
225,188,52,320,26,63,23,312,74,62,0.013418028789664457,35,TAYAK
36,86,79,243,9,334,3,74,42,104,0.013495517143284246,35,TAYAK
8,241,78,27,9,118,6,20,52,78,0.0136124156521343,35,TAYAK
33,87,82,240,6,330,3,68,42,100,0.013637909027337766,35,TAYAK
43,107,73,252,13,344,8,90,38,112,0.01375638991848626,35,TAYAK
62,149,58,275,19,14,23,138,28,136,0.013929341479550347,35,TAYAK
142,216,65,359,20,94,13,210,36,126,0.01436247119607726,35,TAYAK
119,203,59,341,23,79,18,202,34,136,0.014453675941095073,35,TAYAK
135,214,65,357,20,92,13,208,36,126,0.014609517818083208,35,TAYAK
113,190,52,322,26,65,23,196,32,148,0.014660387948936393,35,TAYAK
26,31,86,229,2,139,0,52,46,94,0.014715825215993785,35,TAYAK
103,181,51,309,26,53,26,188,30,152,0.014849782555901941,35,TAYAK
158,250,81,30,6,120,5,218,40,100,0.01488760198026425,35,TAYAK
3,232,73,15,13,107,9,6,56,74,0.014894979018896855,35,TAYAK
86,168,51,293,24,37,27,172,28,152,0.015177868007031704,35,TAYAK
76,161,53,287,23,29,26,162,28,148,0.015179929106592733,35,TAYAK
74,157,53,283,23,25,26,158,28,148,0.015238375887659054,35,TAYAK
29,71,85,235,4,325,1,60,44,96,0.015249591643648279,35,TAYAK
134,216,66,359,19,94,13,208,36,124,0.015320899579533,35,TAYAK
216,177,51,304,25,48,26,298,76,64,0.015341490439179,35,TAYAK
160,240,79,27,8,118,5,218,40,104,0.015367380659213285,35,TAYAK
190,101,78,247,9,338,6,240,52,78,0.015367571403687998,35,TAYAK
127,203,58,341,24,80,18,204,34,138,0.015378520386226509,35,TAYAK
87,172,52,297,23,40,27,174,28,150,0.015403795450937301,35,TAYAK
154,236,75,19,12,111,8,216,38,110,0.01550797216218464,35,TAYAK
63,149,57,275,20,14,23,140,28,138,0.01554313624396629,35,TAYAK
244,216,65,356,19,91,14,346,62,68,0.015646331533307502,35,TAYAK
219,181,51,308,25,52,26,302,76,64,0.01574812859791381,35,TAYAK
195,118,72,256,13,349,11,248,58,74,0.015789759865985614,35,TAYAK
15,260,83,33,4,124,4,30,50,84,0.015872474477465943,35,TAYAK
174,27,87,228,2,138,1,226,44,86,0.015903957574945966,35,TAYAK
168,286,86,40,1,130,3,222,42,92,0.01617431862032779,35,TAYAK
10,248,79,28,7,119,6,22,52,80,0.01628789047734554,35,TAYAK
192,106,76,250,11,341,8,242,54,76,0.01640222054506477,35,TAYAK
88,170,51,295,24,39,27,174,28,152,0.01650251439627477,35,TAYAK
228,193,54,327,26,68,22,318,72,62,0.016554840865097366,35,TAYAK
213,167,52,292,23,34,27,286,76,66,0.01658608802259518,35,TAYAK
64,151,57,277,20,16,23,142,28,138,0.016651162342169543,35,TAYAK
173,257,84,39,4,129,3,224,42,96,0.016709308373655096,35,TAYAK
121,200,57,337,25,76,19,202,34,140,0.016915877369599465,35,TAYAK
150,225,71,12,15,105,9,214,38,116,0.017035344716310793,35,TAYAK
67,151,55,277,21,18,24,146,28,142,0.017041795155343976,35,TAYAK
179,62,84,235,5,325,0,230,46,82,0.017047846320874076,35,TAYAK
155,233,73,18,13,110,8,216,38,112,0.017052182423350003,35,TAYAK
239,207,60,347,23,84,17,336,66,64,0.01723659269294139,35,TAYAK
235,201,58,338,23,77,18,328,68,64,0.017250329290255936,35,TAYAK
204,142,59,271,20,10,21,264,70,68,0.017330515748929118,35,TAYAK
146,237,76,19,10,111,8,214,38,108,0.01733500769857111,35,TAYAK
84,166,51,291,24,35,27,170,28,152,0.017352966019864392,35,TAYAK
238,205,60,345,23,82,17,334,66,64,0.017400439246613893,35,TAYAK
165,242,79,29,8,120,5,220,40,104,0.017475423323392008,35,TAYAK
136,212,64,355,21,91,14,208,36,128,0.017485063075315815,35,TAYAK
107,190,54,322,26,64,22,194,32,146,0.017570965793814827,35,TAYAK
220,182,50,311,27,55,25,304,76,62,0.017595188140371375,35,TAYAK
101,185,53,313,25,56,25,188,30,148,0.01767654687168556,35,TAYAK
171,288,86,42,1,132,3,224,42,92,0.017717995953929037,35,TAYAK
191,103,74,251,12,343,7,242,54,74,0.01787501074007287,35,TAYAK
110,195,56,328,24,69,21,196,32,142,0.017879712976389354,35,TAYAK
176,316,89,225,0,136,0,226,44,90,0.017884667610798488,35,TAYAK
22,315,89,45,0,136,1,46,46,90,0.017884667610798488,35,TAYAK
34,85,81,241,7,331,3,70,42,102,0.01788645935150125,35,TAYAK
4,231,74,19,12,111,7,10,54,74,0.01801204368883961,35,TAYAK
245,218,65,358,19,93,14,348,62,68,0.018014883135497557,35,TAYAK
170,255,84,37,4,127,3,222,42,96,0.01816414657296805,35,TAYAK
96,176,50,303,26,48,27,184,30,154,0.018283104712018532,35,TAYAK
181,70,86,232,2,322,0,230,46,86,0.018422549527762077,35,TAYAK
138,225,69,6,16,100,11,210,36,118,0.018429459146937062,35,TAYAK
153,239,76,21,10,113,8,216,38,108,0.018486967938647136,35,TAYAK
177,13,88,229,1,139,1,228,44,88,0.018555490987756034,35,TAYAK
28,69,85,233,4,323,1,58,44,96,0.01863402317353255,35,TAYAK
183,79,82,240,7,331,2,234,48,80,0.018663144946966546,35,TAYAK
199,130,65,265,17,0,16,256,64,70,0.018674936968720707,35,TAYAK
18,263,85,38,2,128,2,36,48,86,0.018745017859882727,35,TAYAK
35,87,81,243,7,333,3,72,42,102,0.018754229519837757,35,TAYAK
104,187,53,315,25,58,25,190,30,148,0.01896797012941579,35,TAYAK
105,185,52,313,25,57,25,190,30,150,0.019073547231153794,35,TAYAK
182,77,82,238,7,329,2,232,48,80,0.019078055775114126,35,TAYAK
123,210,62,349,21,85,16,204,34,130,0.019139623980924777,35,TAYAK
133,218,67,1,18,95,12,208,36,122,0.019181886837195527,35,TAYAK
89,174,52,299,23,42,27,176,28,150,0.019238705837418994,35,TAYAK
243,214,64,357,21,93,13,346,62,66,0.019277153810800876,35,TAYAK
23,317,89,47,0,137,0,48,46,90,0.019279372154394313,35,TAYAK
178,318,89,227,0,137,1,228,44,90,0.019279372154394313,35,TAYAK
229,194,55,326,24,67,22,318,72,64,0.01929251541375355,35,TAYAK
117,194,54,326,26,68,22,198,32,146,0.019337230686949602,35,TAYAK
6,238,76,22,11,113,8,14,54,76,0.019364175547774917,35,TAYAK
44,117,73,255,12,348,10,94,36,112,0.019411678613636085,35,TAYAK
224,188,53,317,24,59,24,310,74,64,0.01955231287154513,35,TAYAK
118,205,60,343,22,80,17,202,34,134,0.01958445770828878,35,TAYAK
197,124,66,261,17,356,14,252,62,70,0.019604706797508354,35,TAYAK
114,199,57,332,23,72,21,198,32,140,0.019616885773103877,35,TAYAK
41,109,76,251,10,343,8,86,38,108,0.0197090607390347,35,TAYAK
31,68,82,236,6,326,1,64,44,100,0.01982802163976926,35,TAYAK
202,141,61,269,18,6,20,262,68,70,0.02001226013283147,35,TAYAK
0,228,70,9,15,102,11,0,58,72,0.020119885279745564,35,TAYAK
162,259,82,33,5,124,5,220,40,98,0.020351763852042234,35,TAYAK
221,184,50,313,27,57,25,306,76,62,0.020492148640526637,35,TAYAK
208,158,55,282,21,23,25,276,74,68,0.020519536365167908,35,TAYAK
27,74,87,233,2,323,1,56,44,94,0.020564278842910684,35,TAYAK
90,172,51,297,24,41,27,176,28,152,0.020582146386406378,35,TAYAK
130,210,61,349,21,86,17,206,34,132,0.02063473948628892,35,TAYAK
77,160,52,285,23,28,27,162,28,150,0.020654823060961433,35,TAYAK
60,140,60,270,20,8,20,130,30,134,0.02065860162269665,35,TAYAK
109,187,51,318,27,61,24,194,32,150,0.020729503151427752,35,TAYAK
9,246,79,26,7,117,6,20,52,80,0.02082702536554564,35,TAYAK
240,209,61,346,21,83,17,336,66,66,0.020829608784709477,35,TAYAK
250,221,69,6,16,100,10,356,58,70,0.020977519729763357,35,TAYAK
246,217,67,1,18,95,12,350,60,68,0.020986856177063855,35,TAYAK
249,223,68,4,17,98,12,354,60,70,0.021138274058347954,35,TAYAK
200,135,63,266,18,2,18,258,66,70,0.021192692596189208,35,TAYAK
47,124,70,259,14,353,13,102,34,116,0.021207878052241055,35,TAYAK
188,96,77,246,10,337,6,238,52,76,0.02131286704431808,35,TAYAK
100,178,50,305,26,50,27,186,30,154,0.021368202215923032,35,TAYAK
194,110,73,253,13,345,9,244,56,74,0.021415773576476237,35,TAYAK
214,169,52,294,23,36,27,288,76,66,0.021448404008328995,35,TAYAK
93,174,50,301,26,46,27,182,30,154,0.02150602057549443,35,TAYAK
231,197,57,331,24,71,20,322,70,64,0.02159476745065488,35,TAYAK
230,195,54,329,26,70,22,320,72,62,0.021693717977166866,35,TAYAK
78,163,53,289,23,31,26,164,28,148,0.021728945963251037,35,TAYAK
161,236,78,25,10,116,6,218,40,106,0.021850204707998692,35,TAYAK
223,186,52,318,26,61,23,310,74,62,0.021856423351487995,35,TAYAK
157,257,82,31,5,122,5,218,40,98,0.021883874428493728,35,TAYAK
129,212,62,351,21,87,16,206,34,130,0.021892532352187754,35,TAYAK
248,221,68,2,17,96,12,352,60,70,0.021897282472062296,35,TAYAK
143,214,64,357,21,93,14,210,36,128,0.02198158053804762,35,TAYAK
156,230,72,16,14,109,9,216,38,114,0.022021814683278854,35,TAYAK
227,192,55,324,24,65,22,316,72,64,0.022233849460230604,35,TAYAK
209,159,52,284,23,26,27,278,76,66,0.022341020047701766,35,TAYAK
24,12,88,226,1,136,0,48,46,92,0.02235941937783451,35,TAYAK
94,179,52,307,25,51,25,184,30,150,0.022429668275803887,35,TAYAK
11,243,81,32,7,123,4,26,50,80,0.022508802877109702,35,TAYAK
92,175,51,303,26,47,26,182,30,152,0.022653203280159243,35,TAYAK
189,98,77,248,10,339,6,240,52,76,0.02267634179864663,35,TAYAK
137,210,62,353,22,89,14,208,36,130,0.022679387741078593,35,TAYAK
82,164,51,289,24,33,27,168,28,152,0.02269503072123733,35,TAYAK
16,262,83,35,4,126,4,32,50,84,0.02274934031524405,35,TAYAK
131,209,60,347,22,84,17,206,34,134,0.02277537433643188,35,TAYAK
207,152,54,278,23,20,25,272,74,66,0.022839541118398986,35,TAYAK
215,175,51,302,25,46,26,296,76,64,0.022885933079439116,35,TAYAK
54,130,64,264,18,0,17,116,32,126,0.022980063488375783,35,TAYAK
232,197,55,334,26,74,20,324,70,62,0.023215220903098854,35,TAYAK
56,138,62,267,17,4,19,122,30,128,0.023215534410550007,35,TAYAK
55,138,63,267,17,3,19,120,30,126,0.023225585779453512,35,TAYAK
38,100,79,247,8,338,5,78,40,104,0.02333860467465686,35,TAYAK
201,137,63,268,18,4,18,260,66,70,0.023446755371889987,35,TAYAK
234,201,57,335,24,75,20,326,70,64,0.023541388961925033,35,TAYAK
237,205,58,342,23,81,18,332,68,64,0.023602649006103055,35,TAYAK
205,148,57,275,20,14,23,268,72,68,0.023614973301456125,35,TAYAK
122,198,56,335,26,75,20,202,34,142,0.02369387488668616,35,TAYAK
222,186,53,315,24,57,24,308,74,64,0.02376227652573829,35,TAYAK
14,252,82,35,6,125,4,30,50,82,0.02390759542545951,35,TAYAK
186,93,81,242,7,333,4,236,50,80,0.02399748563315362,35,TAYAK
91,176,52,301,23,44,27,178,28,150,0.024061224021094972,35,TAYAK
128,202,57,339,25,78,19,204,34,140,0.02414865010835129,35,TAYAK
73,159,54,285,22,27,26,158,28,146,0.024182855847281515,35,TAYAK
37,85,78,243,10,334,4,76,42,106,0.024269180564696444,35,TAYAK
57,140,62,269,17,6,19,124,30,128,0.024338246532164834,35,TAYAK
66,153,56,279,21,19,24,146,28,140,0.024351763200770853,35,TAYAK
51,132,67,263,15,358,15,110,32,120,0.024422447986335635,35,TAYAK
151,223,70,11,16,104,9,214,38,118,0.024427457911070184,35,TAYAK
144,224,68,6,17,100,12,212,36,120,0.024455396066214052,35,TAYAK
187,95,81,244,7,335,4,238,50,80,0.024571454547197027,35,TAYAK
152,243,77,23,9,114,7,216,38,106,0.024578504352692165,35,TAYAK
1,225,72,12,14,104,9,2,56,72,0.024587124245034644,35,TAYAK
12,248,82,31,6,121,4,26,50,82,0.024610018517686367,35,TAYAK
132,220,68,2,17,96,12,208,36,120,0.024748386550456344,35,TAYAK
106,191,55,324,25,65,22,194,32,144,0.024816268374953477,35,TAYAK
252,226,70,7,15,100,11,358,58,72,0.024856301251351264,35,TAYAK
17,250,84,38,4,128,2,34,48,84,0.02486930535685497,35,TAYAK
203,143,61,271,18,8,20,264,68,70,0.02489369040969078,35,TAYAK
218,180,50,309,27,53,25,302,76,62,0.025127935047871176,35,TAYAK
21,311,87,41,0,131,3,42,48,90,0.025156922687460392,35,TAYAK
167,312,87,222,0,131,3,222,42,90,0.025156922687460392,35,TAYAK
61,149,59,275,19,13,22,136,28,134,0.02524918133867819,35,TAYAK
32,91,83,240,5,330,3,66,42,98,0.025310835840203702,35,TAYAK
145,241,77,21,9,112,7,214,38,106,0.025314873086156778,35,TAYAK
193,107,72,254,14,346,9,244,56,72,0.025324822298611573,35,TAYAK
166,238,78,27,10,118,6,220,40,106,0.02536963269250304,35,TAYAK
50,123,67,260,17,355,14,108,34,122,0.025404074176303523,35,TAYAK
97,183,53,311,25,54,25,186,30,148,0.02541354366601208,35,TAYAK
26,14,88,228,1,138,0,50,46,92,0.0011817794991183027,55,TAYAK
46,116,72,256,13,348,11,96,36,114,0.0021238179535262957,55,TAYAK
43,108,75,251,12,343,8,88,38,110,0.002401692718230386,55,TAYAK
40,98,78,247,10,338,6,80,40,106,0.003260775226355763,55,TAYAK
120,195,55,328,25,69,22,198,32,144,0.0036593451768062654,55,TAYAK
146,220,67,3,18,97,12,210,36,122,0.004168076278511306,55,TAYAK
220,161,52,286,23,28,27,280,76,66,0.00436461768734162,55,TAYAK
49,124,69,260,15,354,13,104,34,118,0.004718486769018577,55,TAYAK
65,149,57,275,20,14,23,140,28,138,0.004732249187642811,55,TAYAK
90,170,51,295,24,39,27,174,28,152,0.004848570458045794,55,TAYAK
246,203,58,340,23,79,18,330,68,64,0.005293879650830186,55,TAYAK
88,168,51,293,24,37,27,172,28,152,0.005312733666614237,55,TAYAK
147,218,66,1,19,96,13,210,36,124,0.005487915087181472,55,TAYAK
253,212,62,353,21,89,15,342,64,66,0.005569021929640517,55,TAYAK
133,205,59,343,23,81,18,204,34,136,0.005723104108017325,55,TAYAK
180,269,85,41,2,131,3,224,42,94,0.005967812323339557,55,TAYAK
53,131,65,264,17,359,16,114,32,124,0.006270408030143977,55,TAYAK
132,207,60,345,22,82,17,204,34,134,0.006407194611862449,55,TAYAK
172,247,80,30,7,121,5,220,40,102,0.006603298767079473,55,TAYAK
104,181,51,309,26,53,26,188,30,152,0.0066113411377848345,55,TAYAK
206,121,69,259,15,352,13,250,60,72,0.006672412275014624,55,TAYAK
32,69,84,236,5,326,1,62,44,98,0.006695736532211197,55,TAYAK
171,252,81,32,6,122,5,220,40,100,0.006864010227971685,55,TAYAK
20,265,85,40,2,130,2,38,48,86,0.007625367704378647,55,TAYAK
190,65,85,234,4,324,0,230,46,84,0.007888411665809947,55,TAYAK
103,183,52,311,25,55,25,188,30,150,0.008165179036648285,55,TAYAK
162,236,75,19,12,111,8,216,38,110,0.008303740617262146,55,TAYAK
52,131,66,264,16,359,16,112,32,122,0.008890511449873692,55,TAYAK
15,250,82,33,6,123,4,28,50,82,0.0089019482622751,55,TAYAK
197,89,79,243,9,334,4,236,50,78,0.009409173180802451,55,TAYAK
92,172,51,297,24,41,27,176,28,152,0.00945275082321238,55,TAYAK
107,185,52,313,25,57,25,190,30,150,0.009577734396531267,55,TAYAK
196,84,83,239,5,329,2,234,48,82,0.009960813363615853,55,TAYAK
221,163,52,288,23,30,27,282,76,66,0.009963375836811712,55,TAYAK
86,166,51,291,24,35,27,170,28,152,0.010002751094975799,55,TAYAK
11,241,78,27,9,118,6,20,52,78,0.010124780212699198,55,TAYAK
31,71,85,235,4,325,1,60,44,96,0.010178443686851208,55,TAYAK
119,197,56,330,24,71,21,198,32,142,0.010226497979305447,55,TAYAK
115,192,54,324,26,66,22,196,32,146,0.010236435771300038,55,TAYAK
68,151,56,277,21,17,24,144,28,140,0.01028721475299533,55,TAYAK
50,123,68,260,16,354,14,106,34,120,0.01031894356856878,55,TAYAK
21,284,86,41,1,131,2,40,48,88,0.010407669590908145,55,TAYAK
230,181,51,308,25,52,26,302,76,64,0.01100635373978491,55,TAYAK
100,179,51,307,26,51,26,186,30,152,0.011009982728207298,55,TAYAK
145,222,68,4,17,98,12,210,36,120,0.011027895595105404,55,TAYAK
163,233,73,18,13,110,8,216,38,112,0.011106096827996566,55,TAYAK
212,141,61,269,18,6,20,262,68,70,0.011380074033496588,55,TAYAK
69,151,55,277,21,18,24,146,28,142,0.011393856658350061,55,TAYAK
256,218,65,358,19,93,14,348,62,68,0.011415420139216618,55,TAYAK
121,194,54,326,26,68,22,198,32,146,0.01157520694874288,55,TAYAK
8,236,76,20,11,111,8,12,54,76,0.01187416172484011,55,TAYAK
13,248,79,28,7,119,6,22,52,80,0.012036468764560031,55,TAYAK
243,199,57,333,24,73,20,324,70,64,0.012049791255347692,55,TAYAK
261,223,69,8,16,102,10,358,58,70,0.012120972322985576,55,TAYAK
9,238,76,22,11,113,8,14,54,76,0.012203698444098264,55,TAYAK
179,288,86,42,1,132,3,224,42,92,0.012266413662455334,55,TAYAK
187,13,88,229,1,139,1,228,44,88,0.012276895709610063,55,TAYAK
161,239,76,21,10,113,8,216,38,108,0.012628757943165625,55,TAYAK
148,216,65,359,20,94,13,210,36,126,0.012657322942403538,55,TAYAK
138,210,61,349,21,86,17,206,34,132,0.012786656710509341,55,TAYAK
134,203,58,341,24,80,18,204,34,138,0.012894791037633255,55,TAYAK
64,149,58,275,19,14,23,138,28,136,0.01301586693053215,55,TAYAK
38,86,79,243,9,334,3,74,42,104,0.01312976803310433,55,TAYAK
205,118,72,256,13,349,11,248,58,74,0.01315941603459279,55,TAYAK
209,128,67,262,15,357,15,254,62,72,0.01316223475384614,55,TAYAK
4,232,73,15,13,107,9,6,56,74,0.01341442321331473,55,TAYAK
157,231,73,16,13,108,8,214,38,112,0.013467553872175568,55,TAYAK
131,208,61,347,21,84,17,204,34,132,0.013524744633226131,55,TAYAK
71,153,55,279,22,20,25,150,28,144,0.013570720707101901,55,TAYAK
219,159,52,284,23,26,27,278,76,66,0.0135980933189127,55,TAYAK
200,101,78,247,9,338,6,240,52,78,0.013667727160304633,55,TAYAK
59,140,61,270,19,7,20,128,30,132,0.013864479492391734,55,TAYAK
116,190,52,322,26,65,23,196,32,148,0.014012481274921084,55,TAYAK
41,97,76,248,11,339,6,82,40,108,0.014105758434465356,55,TAYAK
37,87,81,243,7,333,3,72,42,102,0.014107134565683641,55,TAYAK
257,219,67,3,18,97,12,352,60,68,0.014390388336285375,55,TAYAK
181,257,84,39,4,129,3,224,42,96,0.014391466684496545,55,TAYAK
80,162,52,287,23,30,27,164,28,150,0.014485585619025791,55,TAYAK
195,79,82,240,7,331,2,234,48,80,0.014504803177053185,55,TAYAK
215,148,57,275,20,14,23,268,72,68,0.014609036497025623,55,TAYAK
139,209,60,347,22,84,17,206,34,134,0.014717953811630654,55,TAYAK
47,115,71,256,14,349,11,98,36,116,0.014781074451505212,55,TAYAK
81,164,52,289,23,32,27,166,28,150,0.014967804369368091,55,TAYAK
173,242,79,29,8,120,5,220,40,104,0.014972929501476192,55,TAYAK
2,227,72,14,14,106,9,4,56,72,0.015019501871418062,55,TAYAK
244,201,57,335,24,75,20,326,70,64,0.015228596866325803,55,TAYAK
156,234,75,17,12,109,8,214,38,110,0.015431900108848096,55,TAYAK
56,138,62,267,17,4,19,122,30,128,0.01544002120371036,55,TAYAK
114,193,55,326,25,67,22,196,32,144,0.015491838771907263,55,TAYAK
106,187,53,315,25,58,25,190,30,148,0.015534409791153659,55,TAYAK
188,318,89,227,0,137,1,228,44,90,0.015536661460911773,55,TAYAK
25,317,89,47,0,137,0,48,46,90,0.015536661460926065,55,TAYAK
229,179,51,306,25,50,26,300,76,64,0.015537020507943674,55,TAYAK
247,205,58,342,23,81,18,332,68,64,0.015649693280252074,55,TAYAK
211,135,63,266,18,2,18,258,66,70,0.015678839329303508,55,TAYAK
158,228,72,14,14,107,9,214,38,114,0.015700082514703815,55,TAYAK
35,87,82,240,6,330,3,68,42,100,0.015725112360830837,55,TAYAK
94,174,51,299,24,43,27,178,28,152,0.0157281031095385,55,TAYAK
137,212,62,351,21,87,16,206,34,130,0.01577787136344461,55,TAYAK
184,11,88,227,1,137,1,226,44,88,0.015840906959509796,55,TAYAK
252,210,62,351,21,87,15,340,64,66,0.01586889881413556,55,TAYAK
189,62,84,235,5,325,0,230,46,82,0.015888572180681824,55,TAYAK
170,259,82,33,5,124,5,220,40,98,0.015950534697863845,55,TAYAK
260,223,68,4,17,98,12,354,60,70,0.016062113261546565,55,TAYAK
216,150,57,277,20,16,23,270,72,68,0.016132700765471023,55,TAYAK
